Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,PoolQC_Fa,PoolQC_Gd,LandContour_HLS,LandContour_Low,LandContour_Lvl,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,Fence_GdWo,Fence_MnPrv,Fence_MnWw,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,PavedDrive_P,PavedDrive_Y,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,MasVnrType_BrkFace,MasVnrType_Stone,GarageFinish_RFn,GarageFinish_Unf,Utilities_NoSeWa,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,LotShape_IR2,LotShape_IR3,LotShape_Reg,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Alley_Pave,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,LandSlope_Mod,LandSlope_Sev,Street_Pave
-1.730864877400689,0.07337496353744784,-0.22087508895451485,-0.2071417077743113,0.6514792433257053,-0.5171998069472918,1.0509937888999847,0.8786680880058652,0.5141038909843643,2,0.5754248369676035,-0.2886528311122454,-0.9445906057378155,-0.4593025408311878,-0.7934337933349003,1.1618515874685553,-0.1202417237346725,0.37033343921677997,1.1078101491462136,-0.24106103579929683,0.7897405221108433,1.2275853765130373,0.16377911687351424,-0.2114535812020494,2,0.9122097711603003,-0.9512264882332893,1.0175980835384038,0.311724644183072,0.351000320866527,-0.7521758378613593,0.21650316083884352,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,-0.0876878115176986,-1.599111099180035,0.1387774889497577,208500.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.728492204505006,-0.8725627562389215,0.4603197354510444,-0.09188637231949033,-0.07183611428306258,2.179627757849301,0.15673371079690895,-0.42957696521936545,-0.5707501337786359,3,1.171992119373828,-0.2886528311122454,-0.6412279930944916,0.4664649160883459,0.2571404297894544,-0.7951632272572445,-0.1202417237346725,-0.4825119145852412,-0.8199643654586395,3.9488093483313387,0.7897405221108433,-0.7616206719986547,0.16377911687351424,-0.2114535812020494,3,-0.31868326571034516,0.6004949339126351,-0.10792706946619436,0.311724644183072,-0.06073101261530323,1.6261947918523714,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,-0.0876878115176986,-0.48911005093779203,-0.6144386220786668,181500.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.7261195316093232,0.07337496353744784,-0.084636124073403,0.07347997855047018,0.6514792433257053,-0.5171998069472918,0.9847523016330902,0.8302145675160418,0.32591492750506845,2,0.092907182080216,-0.2886528311122454,-0.30164297894151726,-0.313368754518749,-0.6278260340246572,1.1893506246778172,-0.1202417237346725,0.5150125617367657,1.1078101491462136,-0.24106103579929683,0.7897405221108433,1.2275853765130373,0.16377911687351424,-0.2114535812020494,2,-0.31868326571034516,0.6004949339126351,0.9342258499825076,0.311724644183072,0.631726230058684,-0.7521758378613593,-0.07036145903455736,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,-0.0876878115176986,0.9908913467185321,0.1387774889497577,223500.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.7237468587136402,0.30985939348154024,-0.4479400304230346,-0.09689747386100428,0.6514792433257053,-0.5171998069472918,-1.8636316508433735,-0.7202980881583056,-0.5707501337786359,3,-0.49927357619066876,-0.2886528311122454,-0.0616695689400819,-0.6873240819443734,-0.5217335632165326,0.9372761169262505,-0.1202417237346725,0.38365914786993655,1.1078101491462136,-0.24106103579929683,-1.0260408358133004,-0.7616206719986547,0.16377911687351424,-0.2114535812020494,2,0.2967632527249776,0.6004949339126351,0.8091674996486634,1.6503069397927344,0.790804245267573,-0.7521758378613593,-0.17604842425107348,4.092523739317571,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,-0.0876878115176986,-1.599111099180035,-1.3676547331070914,140000.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.7213741858179572,0.07337496353744784,0.6419716886258601,0.37514829134961025,1.374794600934473,-0.5171998069472918,0.951631557999643,0.7333075265363951,1.366489196155293,2,0.4635684715164364,-0.2886528311122454,-0.17486457365774008,0.19967971298591866,-0.04561125519958377,1.6178772878554806,-0.1202417237346725,1.2993256996082674,1.1078101491462136,-0.24106103579929683,0.7897405221108433,1.2275853765130373,1.390022761157262,-0.2114535812020494,2,1.527656289595623,0.6004949339126351,0.8925397332045595,1.6503069397927344,1.6984846849888806,0.7801971853099033,0.5637603322645395,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,-0.0876878115176986,2.100892394960775,0.1387774889497577,250000.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.7190015129222744,-0.1631094664066445,0.687384676919564,0.3606160968792198,-0.7951514718918304,-0.5171998069472918,0.7197863525655123,0.49103992408727837,-0.5707501337786359,3,0.632449650727022,-0.2886528311122454,-1.1392860138521876,-0.5961154654990992,-0.9486910676882532,0.5018746944462716,-0.1202417237346725,-0.29214464811157576,1.1078101491462136,-0.24106103579929683,-1.0260408358133004,1.2275853765130373,-2.288708171693981,-0.2114535812020494,3,-0.9341297841456679,-0.9512264882332893,0.600736915758923,0.311724644183072,0.032844290448749106,-0.4329314580340129,-0.2515391136914421,-0.3593249004055313,10.802446267979857,-0.2702083542015609,-0.0686917475382071,1.3237359981507422,1.3608916961326132,0.8919935999781822,143000.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-1.7166288400265914,-0.8725627562389215,0.23325479398252466,-0.043378909397635244,1.374794600934473,-0.5171998069472918,1.084114532533432,0.9755751289855119,0.458754195843395,2,2.029557587832776,-0.2886528311122454,-0.5665192899808373,1.433276250408253,1.3749928051335953,-0.7951632272572445,-0.1202417237346725,0.3398746765809935,1.1078101491462136,-0.24106103579929683,0.7897405221108433,-0.7616206719986547,0.16377911687351424,-0.2114535812020494,2,0.2967632527249776,0.6004949339126351,1.0592842003163518,0.311724644183072,0.7627316543483572,1.283007083537974,0.1561106092865486,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,-0.0876878115176986,0.6208909973044511,-0.6144386220786668,307000.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.7142561671309084,0.07337496353744784,-0.03922313577969905,-0.013512744210212075,0.6514792433257053,0.38174271465157256,0.0573714798965672,-0.5749375266888356,0.7576425496046296,3,0.9109939333211048,-0.0902204678862646,-0.7951731995105068,0.11303152736290807,-0.14394086229004058,1.45746623746812,-0.1202417237346725,1.0937290518167089,1.1078101491462136,-0.24106103579929683,0.7897405221108433,1.2275853765130373,0.16377911687351424,-0.2114535812020494,3,0.2967632527249776,2.1522163560585597,-0.23298541980003856,0.311724644183072,0.051559351061559566,1.1233848936243007,2.3755368788333873,3.37237175348001,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,0.6180240933165219,1.7308920455466943,0.8919935999781822,200000.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.7118834942352257,-0.1631094664066445,-0.8566569250663703,-0.44065903960886155,0.6514792433257053,-0.5171998069472918,-1.3336997527082175,-1.6893684979547727,-0.5707501337786359,3,-0.9730181828073765,-0.2886528311122454,0.8710572699334214,-0.24040186136252964,-0.36388866762395716,0.9281097711898298,-0.1202417237346725,0.49216848975992583,-0.8199643654586395,-0.24106103579929683,0.7897405221108433,-0.7616206719986547,-1.0624645274102336,4.32857919166548,3,0.9122097711603003,2.1522163560585597,-1.9838023244738578,0.311724644183072,-0.023300891389682304,-0.03387598324982986,-0.704483250333654,2.9959286699740124,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,-0.0876878115176986,-0.8591104003518731,0.1387774889497577,129900.0,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.7095108213395427,3.147672552810648,-0.9020699133600741,-0.31037039952949874,-0.7951514718918304,0.38174271465157256,-1.0687338036406395,-1.6893684979547727,-0.5707501337786359,3,0.8934478367797453,-0.2886528311122454,-0.9672296066813472,-0.15147346032838724,-0.22156949946671703,-0.7951632272572445,-0.1202417237346725,-0.8346913575615222,1.1078101491462136,-0.24106103579929683,-1.0260408358133004,-0.7616206719986547,-1.0624645274102336,4.32857919166548,3,-0.9341297841456679,2.1522163560585597,-1.6503133902502731,-1.0268576514265904,-1.2538161266819707,-0.7521758378613593,-0.644090698781359,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.0686917475382071,-0.0876878115176986,-1.9691114485941161,0.1387774889497577,118000.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
